record_file	record_id	title	unit_type	track	module	mastery	review_flag	last_studied	source_value	source_target	source_exists
工作台/条目记录/项目八股-内存-019.md	project-memory-019	第19题：为什么系统”总空闲内存还够”，却仍然可能分配不出大块连续物理内存？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 19	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 19 题：为什么系统”总空闲内存还够”，却仍然可能分配不出大块连续物理内存？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-020.md	project-memory-020	第20题：伙伴系统、order、zone、node/NUMA 分别是什么？它们和这个项目采集的指标如何对应？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 20	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 20 题：伙伴系统、order、zone、node/NUMA 分别是什么？它们和这个项目采集的指标如何对应？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-021.md	project-memory-021	第21题：外部碎片、内部碎片、伙伴系统、SLAB/SLUB 之间是什么关系？这个项目主要观测哪一类碎片问题？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 21	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 21 题：外部碎片、内部碎片、伙伴系统、SLAB/SLUB 之间是什么关系？这个项目主要观测哪一类碎片问题？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-022.md	project-memory-022	第22题：get_page_from_freelist 在 Linux 伙伴系统快速分配路径中起什么作用？它和慢速路径、内存回收、内存规整有什么关系？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 22	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 22 题：get_page_from_freelist 在 Linux 伙伴系统快速分配路径中起什么作用？它和慢速路径、内存回收、内存规整有什么关系？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-023.md	project-memory-023	第23题：mm_page_alloc_extfrag 捕获的 fallback 事件说明什么？ALLOC_ORDER 和 FALLBACK_ORDER 的差异能反映什么问题？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 23	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 23 题：mm_page_alloc_extfrag 捕获的 fallback 事件说明什么？ALLOC_ORDER 和 FALLBACK_ORDER 的差异能反映什么问题？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-024.md	project-memory-024	第24题：extfraginfo.c 和 fraginfo.c 分别负责什么？它们和 Linux 内存管理中的事件监控、状态统计分别怎么对应？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 24	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 24 题：extfraginfo.c 和 fraginfo.c 分别负责什么？它们和 Linux 内存管理中的事件监控、状态统计分别怎么对应？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-025.md	project-memory-025	第25题：fill_contig_page_info() 做了什么？为什么它要遍历所有 order？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 25	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 25 题：fill_contig_page_info() 做了什么？为什么它要遍历所有 order？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-026.md	project-memory-026	第26题：free_pages、free_blocks_total、free_blocks_suitable 分别代表什么？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 26	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 26 题：free_pages、free_blocks_total、free_blocks_suitable 分别代表什么？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-027.md	project-memory-027	第27题：free_blocks_suitable 为什么不能只简单统计 order >= suitable_order 的块数，而要按高阶块折算？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 27	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 27 题：free_blocks_suitable 为什么不能只简单统计 order >= suitable_order 的块数，而要按高阶块折算？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-028.md	project-memory-028	第28题：unusable_free_index 和 extfrag_index 分别衡量什么？为什么需要两个指标，而不是只用一个？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 28	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 28 题：unusable_free_index 和 extfrag_index 分别衡量什么？为什么需要两个指标，而不是只用一个？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-029.md	project-memory-029	第29题：extfrag_index 中如果 free_blocks_suitable > 0，为什么可以直接返回负值？这个负值表示什么？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 29	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 29 题：extfrag_index 中如果 free_blocks_suitable > 0，为什么可以直接返回负值？这个负值表示什么？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-030.md	project-memory-030	第30题：如何通过这些指标判断当前问题更像是“内存不足”，还是“外部碎片导致连续页分配困难”？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 30	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 30 题：如何通过这些指标判断当前问题更像是“内存不足”，还是“外部碎片导致连续页分配困难”？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-031.md	project-memory-031	第31题：请你用 1 分钟介绍这个 Linux 物理内存碎片化可视化监测工具：项目背景是什么、技术栈是什么、核心功能是什么、最终能展示什么？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 31	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 31 题：请你用 1 分钟介绍这个 Linux 物理内存碎片化可视化监测工具：项目背景是什么、技术栈是什么、核心功能是什么、最终能展示什么？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-032.md	project-memory-032	第32题：从用户执行 Python 程序开始，到 eBPF 在内核中采集数据，再到 curses 终端展示，整个项目的完整运行链路是什么？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 32	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 32 题：从用户执行 Python 程序开始，到 eBPF 在内核中采集数据，再到 curses 终端展示，整个项目的完整运行链路是什么？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-033.md	project-memory-033	第33题：这个项目相比 /proc/buddyinfo 有什么优势和不足？它更适合解决什么场景下的问题？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 33	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 33 题：这个项目相比 /proc/buddyinfo 有什么优势和不足？它更适合解决什么场景下的问题？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-034.md	project-memory-034	第34题：这个项目如何控制 eBPF 高频触发带来的性能开销？为什么需要 delay_map 和 last_time_map？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 34	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 34 题：这个项目如何控制 eBPF 高频触发带来的性能开销？为什么需要 delay_map 和 last_time_map？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-内存-035.md	project-memory-035	第35题：如果让你把这个工具优化成生产环境可长期运行的监控工具，你会从兼容性、性能、数据准确性和可观测性几个方面怎么改？	项目题组	项目八股	Linux / 内存	学过	待回看	order: 35	[[projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md#第 35 题：如果让你把这个工具优化成生产环境可长期运行的监控工具，你会从兼容性、性能、数据准确性和可观测性几个方面怎么改？]]	projects/嵌入式八股/1. 项目八股/Linux物理内存碎片高频面试题.md	yes
工作台/条目记录/项目八股-视觉-Q01.md	project-vision-Q01	Q01：项目解决什么问题？你负责什么？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 1	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q01 项目解决什么问题？你负责什么？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q02.md	project-vision-Q02	Q02：从点击按钮到显示结果，完整流程是什么？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 2	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q02 从点击按钮到显示结果，完整流程是什么？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q03.md	project-vision-Q03	Q03：这个项目最难的地方是什么？整体怎么优化？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 3	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q03 这个项目最难的地方是什么？整体怎么优化？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q04.md	project-vision-Q04	Q04：循环重排、循环展开和 Cacheline 分别是什么？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 4	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q04 循环重排、循环展开和 Cacheline 分别是什么？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q05.md	project-vision-Q05	Q05：NEON 是什么？项目中怎么使用？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 5	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q05 NEON 是什么？项目中怎么使用？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q06.md	project-vision-Q06	Q06：OpenMP 与 Pthread 有什么区别？为什么采用 4 线程？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 6	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q06 OpenMP 与 Pthread 有什么区别？为什么采用 4 线程？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q07.md	project-vision-Q07	Q07：如何证明缓存命中率和性能真的提升？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 7	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q07 如何证明缓存命中率和性能真的提升？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q08.md	project-vision-Q08	Q08：为什么需要 LIME？它解决什么问题？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 8	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q08 为什么需要 LIME？它解决什么问题？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q09.md	project-vision-Q09	Q09：如何复现 LIME？Retinex 和 ADMM 怎么解释？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 9	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q09 如何复现 LIME？Retinex 和 ADMM 怎么解释？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q10.md	project-vision-Q10	Q10：为什么不用 GPU？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 10	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q10 为什么不用 GPU？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q11.md	project-vision-Q11	Q11：为什么对比 Unet 和 LSTR？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 11	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q11 为什么对比 Unet 和 LSTR？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q12.md	project-vision-Q12	Q12：深度可分离卷积和量化如何实现轻量化？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 12	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q12 深度可分离卷积和量化如何实现轻量化？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q13.md	project-vision-Q13	Q13：Unet + NCNN 的部署流程是什么？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 13	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q13 Unet + NCNN 的部署流程是什么？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q14.md	project-vision-Q14	Q14：LSTR 为什么有双输入、双输出？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 14	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q14 LSTR 为什么有双输入、双输出？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
工作台/条目记录/项目八股-视觉-Q15.md	project-vision-Q15	Q15：Qt、QProcess 和资源监控分别怎么工作？	项目题组	项目八股	Linux / 视觉	学过	待回看	order: 15	[[projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md#Q15 Qt、QProcess 和资源监控分别怎么工作？]]	projects/嵌入式八股/1. 项目八股/linux视觉感知面试题.md	yes
